encode,4,193,0.0207254,0.050432
phase,n,m,rate,time_ms
encode,4,193,0.0207254,0.041464
encode,4,193,0.0207254,0.048789
decode,1,193,0.00518135,0.0029
decode,1,193,0.00518135,0.002738
decode,1,193,0.00518135,0.002643
decode,1,193,0.00518135,0.00255
decode,1,193,0.00518135,0.00225
decode,1,193,0.00518135,0.002167
decode,1,193,0.00518135,0.00219
decode,1,193,0.00518135,0.001999
decode,1,193,0.00518135,0.001799
decode,1,193,0.00518135,0.001851
decode,1,193,0.00518135,0.001774
decode,1,193,0.00518135,0.001725
decode,1,193,0.00518135,0.001639
decode,1,193,0.00518135,0.001808
decode,1,193,0.00518135,0.001792
decode,1,193,0.00518135,0.001705
decode,1,193,0.00518135,0.001833
decode,1,193,0.00518135,0.001805
decode,1,193,0.00518135,0.001736
decode,1,193,0.00518135,0.001676
decode,1,193,0.00518135,0.001755
decode,1,193,0.00518135,0.002026
decode,1,193,0.00518135,0.001644
decode,1,193,0.00518135,0.001634
decode,1,193,0.00518135,0.001737
decode,1,193,0.00518135,0.001947
decode,1,193,0.00518135,0.001625
decode,1,193,0.00518135,0.001617
decode,1,193,0.00518135,0.001692
decode,1,193,0.00518135,0.001909
decode,1,193,0.00518135,0.00165
decode,1,193,0.00518135,0.001756
decode,1,193,0.00518135,0.001664
decode,1,193,0.00518135,0.001801
decode,1,193,0.00518135,0.001615
decode,1,193,0.00518135,0.001763
decode,1,193,0.00518135,0.001786
decode,1,193,0.00518135,0.001792
decode,1,193,0.00518135,0.001603
decode,1,193,0.00518135,0.001705
decode,1,193,0.00518135,0.001709
decode,1,193,0.00518135,0.00203
decode,1,193,0.00518135,0.001795
decode,1,193,0.00518135,0.001911
decode,1,193,0.00518135,0.001692
decode,1,193,0.00518135,0.001737
decode,1,193,0.00518135,0.001685
decode,1,193,0.00518135,0.001909
decode,1,193,0.00518135,0.001676
decode,1,193,0.00518135,0.001765
decode,1,193,0.00518135,0.001651
decode,1,193,0.00518135,0.00179
decode,1,193,0.00518135,0.001689
decode,1,193,0.00518135,0.001877
decode,1,193,0.00518135,0.001676
decode,1,193,0.00518135,0.001689
decode,1,193,0.00518135,0.001732
decode,1,193,0.00518135,0.001751
decode,1,193,0.00518135,0.001801
decode,1,193,0.00518135,0.001645
decode,1,193,0.00518135,0.001651
decode,1,193,0.00518135,0.00183
decode,1,193,0.00518135,0.001668
decode,1,193,0.00518135,0.001711
decode,1,193,0.00518135,0.001617
decode,1,193,0.00518135,0.001679
decode,1,193,0.00518135,0.001623
decode,1,193,0.00518135,0.001744
decode,1,193,0.00518135,0.001654
decode,1,193,0.00518135,0.001821
decode,1,193,0.00518135,0.001754
decode,1,193,0.00518135,0.001703
decode,1,193,0.00518135,0.001738
decode,1,193,0.00518135,0.001832
decode,1,193,0.00518135,0.001715
decode,1,193,0.00518135,0.001787
decode,1,193,0.00518135,0.001799
decode,1,193,0.00518135,0.001779
decode,1,193,0.00518135,0.001758
decode,1,193,0.00518135,0.001716
decode,1,193,0.00518135,0.002391
decode,1,193,0.00518135,0.001925
decode,1,193,0.00518135,0.001673
decode,1,193,0.00518135,0.001704
decode,1,193,0.00518135,0.001873
decode,1,193,0.00518135,0.001753
decode,1,193,0.00518135,0.001623
decode,1,193,0.00518135,0.001711
decode,1,193,0.00518135,0.001586
decode,1,193,0.00518135,0.001748
decode,1,193,0.00518135,0.001689
decode,1,193,0.00518135,0.0017
decode,1,193,0.00518135,0.001599
decode,1,193,0.00518135,0.001724
decode,1,193,0.00518135,0.00162
decode,1,193,0.00518135,0.001656
decode,1,193,0.00518135,0.001672
decode,1,193,0.00518135,0.001802
decode,1,193,0.00518135,0.001734
decode,1,193,0.00518135,0.001766
decode,1,193,0.00518135,0.001617
decode,1,193,0.00518135,0.001736
decode,1,193,0.00518135,0.001614
decode,1,193,0.00518135,0.001712
decode,1,193,0.00518135,0.001627
decode,1,193,0.00518135,0.001729
decode,1,193,0.00518135,0.001617
decode,1,193,0.00518135,0.001682
decode,1,193,0.00518135,0.001619
decode,1,193,0.00518135,0.001672
decode,1,193,0.00518135,0.001644
decode,1,193,0.00518135,0.001684
decode,1,193,0.00518135,0.001729
decode,1,193,0.00518135,0.001717
decode,1,193,0.00518135,0.001674
decode,1,193,0.00518135,0.00163
decode,1,193,0.00518135,0.001687
decode,1,193,0.00518135,0.00176
decode,1,193,0.00518135,0.001629
decode,1,193,0.00518135,0.001746
decode,1,193,0.00518135,0.001574
decode,1,193,0.00518135,0.001753
decode,1,193,0.00518135,0.001648
decode,1,193,0.00518135,0.00162
decode,1,193,0.00518135,0.001565
decode,1,193,0.00518135,0.001927
decode,1,193,0.00518135,0.001656
decode,1,193,0.00518135,0.00167
decode,1,193,0.00518135,0.001688
decode,1,193,0.00518135,0.001847
decode,1,193,0.00518135,0.001575
decode,1,193,0.00518135,0.00172
decode,1,193,0.00518135,0.001592
decode,1,193,0.00518135,0.0017
decode,1,193,0.00518135,0.001766
decode,1,193,0.00518135,0.001643
decode,1,193,0.00518135,0.001667
decode,1,193,0.00518135,0.001702
decode,1,193,0.00518135,0.001618
decode,1,193,0.00518135,0.001664
decode,1,193,0.00518135,0.001706
decode,1,193,0.00518135,0.001778
decode,1,193,0.00518135,0.001725
decode,1,193,0.00518135,0.001677
decode,1,193,0.00518135,0.001636
decode,1,193,0.00518135,0.001738
decode,1,193,0.00518135,0.001788
decode,1,193,0.00518135,0.00184
decode,1,193,0.00518135,0.001868
decode,1,193,0.00518135,0.001898
decode,1,193,0.00518135,0.001618
decode,1,193,0.00518135,0.001805
decode,1,193,0.00518135,0.001659
decode,1,193,0.00518135,0.001736
decode,1,193,0.00518135,0.001625
decode,1,193,0.00518135,0.001699
decode,1,193,0.00518135,0.001697
decode,1,193,0.00518135,0.001686
decode,1,193,0.00518135,0.001774
decode,1,193,0.00518135,0.001839
decode,1,193,0.00518135,0.00157
decode,1,193,0.00518135,0.001755
decode,1,193,0.00518135,0.001862
decode,1,193,0.00518135,0.001664
decode,1,193,0.00518135,0.001618
decode,1,193,0.00518135,0.00171
decode,1,193,0.00518135,0.001654
decode,1,193,0.00518135,0.001642
decode,1,193,0.00518135,0.0016
decode,1,193,0.00518135,0.001754
decode,1,193,0.00518135,0.001629
decode,1,193,0.00518135,0.001655
decode,1,193,0.00518135,0.001598
decode,1,193,0.00518135,0.001833
decode,1,193,0.00518135,0.001653
decode,1,193,0.00518135,0.001648
decode,1,193,0.00518135,0.001636
decode,1,193,0.00518135,0.001709
decode,1,193,0.00518135,0.001702
decode,1,193,0.00518135,0.001684
decode,1,193,0.00518135,0.001566
decode,1,193,0.00518135,0.001736
decode,1,193,0.00518135,0.001583
decode,1,193,0.00518135,0.001854
decode,1,193,0.00518135,0.001666
decode,1,193,0.00518135,0.00173
decode,1,193,0.00518135,0.001657
decode,1,193,0.00518135,0.001621
decode,1,193,0.00518135,0.00165
decode,1,193,0.00518135,0.001755
decode,1,193,0.00518135,0.001658
decode,1,193,0.00518135,0.001693
decode,1,193,0.00518135,0.001629
decode,1,193,0.00518135,0.001774
decode,1,193,0.00518135,0.001682
decode,1,193,0.00518135,0.001644
decode,1,193,0.00518135,0.001632
decode,1,193,0.00518135,0.001717
decode,1,193,0.00518135,0.001625
decode,1,193,0.00518135,0.001693
decode,1,193,0.00518135,0.001705
decode,1,193,0.00518135,0.001722
decode,1,193,0.00518135,0.001744
decode,1,193,0.00518135,0.001738
decode,1,193,0.00518135,0.001678
decode,1,193,0.00518135,0.001716
decode,1,193,0.00518135,0.001689
decode,1,193,0.00518135,0.00167
decode,1,193,0.00518135,0.001757
decode,1,193,0.00518135,0.001644
decode,1,193,0.00518135,0.001575
decode,1,193,0.00518135,0.00158
decode,1,193,0.00518135,0.001687
decode,1,193,0.00518135,0.001698
decode,1,193,0.00518135,0.001656
decode,1,193,0.00518135,0.001663
decode,1,193,0.00518135,0.001667
decode,1,193,0.00518135,0.001698
decode,1,193,0.00518135,0.001767
decode,1,193,0.00518135,0.001643
decode,1,193,0.00518135,0.001667
decode,1,193,0.00518135,0.001836
decode,1,193,0.00518135,0.001676
decode,1,193,0.00518135,0.001627
decode,1,193,0.00518135,0.0017
decode,1,193,0.00518135,0.001746
decode,1,193,0.00518135,0.001757
decode,1,193,0.00518135,0.001654
decode,1,193,0.00518135,0.00169
decode,1,193,0.00518135,0.001779
decode,1,193,0.00518135,0.001666
decode,1,193,0.00518135,0.001653
decode,1,193,0.00518135,0.001648
decode,1,193,0.00518135,0.001696
decode,1,193,0.00518135,0.001619
decode,1,193,0.00518135,0.001759
decode,1,193,0.00518135,0.001705
decode,1,193,0.00518135,0.001757
decode,1,193,0.00518135,0.001678
decode,1,193,0.00518135,0.001622
decode,1,193,0.00518135,0.001807
decode,1,193,0.00518135,0.002008
decode,1,193,0.00518135,0.00159
decode,1,193,0.00518135,0.001652
decode,1,193,0.00518135,0.001566
decode,1,193,0.00518135,0.001647
decode,1,193,0.00518135,0.001706
decode,1,193,0.00518135,0.001696
decode,1,193,0.00518135,0.001782
decode,1,193,0.00518135,0.001703
decode,1,193,0.00518135,0.001621
decode,1,193,0.00518135,0.001822
decode,1,193,0.00518135,0.001647
decode,1,193,0.00518135,0.001816
decode,1,193,0.00518135,0.001631
decode,1,193,0.00518135,0.001628
decode,1,193,0.00518135,0.001609
decode,1,193,0.00518135,0.001864
decode,1,193,0.00518135,0.001638
decode,1,193,0.00518135,0.001607
decode,1,193,0.00518135,0.001751
decode,1,193,0.00518135,0.001778
decode,1,193,0.00518135,0.001584
decode,1,193,0.00518135,0.001628
decode,1,193,0.00518135,0.00165
decode,1,193,0.00518135,0.001726
decode,1,193,0.00518135,0.001728
decode,1,193,0.00518135,0.001637
decode,1,193,0.00518135,0.001706
decode,1,193,0.00518135,0.0019
decode,1,193,0.00518135,0.001901
decode,1,193,0.00518135,0.001684
decode,1,193,0.00518135,0.001759
decode,1,193,0.00518135,0.00178
decode,1,193,0.00518135,0.001772
decode,1,193,0.00518135,0.01176
decode,1,193,0.00518135,0.001973
decode,1,193,0.00518135,0.001894
decode,1,193,0.00518135,0.001861
decode,1,193,0.00518135,0.001932
decode,1,193,0.00518135,0.001724
decode,1,193,0.00518135,0.0018
decode,1,193,0.00518135,0.001651
decode,1,193,0.00518135,0.001637
decode,1,193,0.00518135,0.001641
decode,1,193,0.00518135,0.001657
decode,1,193,0.00518135,0.001739
decode,1,193,0.00518135,0.001647
decode,1,193,0.00518135,0.001724
